learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
910000.0,84.943286974,1.2952173105138248E-6,910000.0,93.89999999999999,87.79560641831058,910000.0,62472.0,10.0,4.0,0.0
920000.0,85.862218144,1.310268355201826E-6,920000.0,93.89999999999999,87.77946950877474,920000.0,63312.0,10.0,3.0,0.0
930000.0,86.7816344,1.3254072638693904E-6,930000.0,93.30000000000001,86.59967839228142,930000.0,63648.0,10.0,2.0,0.0
940000.0,87.700299102,1.338976654432424E-6,940000.0,92.2,84.40405494571412,940000.0,57096.0,10.0,2.0,0.0
950000.0,88.614531998,1.352758722721545E-6,950000.0,91.3,82.59791174940993,950000.0,58272.0,10.0,5.0,0.0
960000.0,89.53776236,1.367157930038778E-6,960000.0,90.10000000000001,80.12941969877004,960000.0,60288.0,10.0,4.0,0.0
970000.0,90.377409005,1.3803629973044637E-6,970000.0,92.9,85.78293952743293,970000.0,60792.0,10.0,4.0,0.0
980000.0,91.199833956,1.3935116841457493E-6,980000.0,93.5,86.99542238868084,980000.0,61800.0,10.0,4.0,0.0
990000.0,92.078576911,1.4065677828857695E-6,990000.0,94.0,87.9952461174625,990000.0,57432.0,10.0,4.0,0.0
1000000.0,92.997895823,1.420626298813561E-6,1000000.0,94.89999999999999,89.79926554711938,1000000.0,59112.0,10.0,3.0,0.0
