learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
234.0,0.406673615,2.494242962451859E-9,234.0,74.78632478632478,26.084163186636687,234.0,27416.0,10.0,0.0,269.2,11.375216725652109,1184.0,0.0
237.0,0.410139245,2.5188230777180033E-9,237.0,74.68354430379746,25.68203198494824,237.0,27416.0,10.0,0.0,273.3,11.258626322365739,1184.0,0.0
240.0,0.413419359,2.5420874135548046E-9,240.0,74.58333333333333,25.290875688916138,240.0,27416.0,10.0,0.0,277.79999999999995,11.343916627181482,1184.0,0.0
243.0,0.417268017,2.569384169775165E-9,243.0,74.48559670781893,24.910287081339728,243.0,27416.0,10.0,0.0,280.0,11.450376024878445,1184.0,0.0
246.0,0.420458217,2.5920107870776623E-9,246.0,74.39024390243902,24.539877300613522,246.0,27416.0,10.0,0.0,281.40000000000003,11.30702829610366,1184.0,0.0
249.0,0.423767051,2.615478820629004E-9,249.0,74.29718875502009,25.190122993146197,249.0,27416.0,10.0,0.0,283.6,11.213285770806777,1184.0,0.0
252.0,0.427784335,2.6439715632982556E-9,252.0,73.4126984126984,23.518753397354608,252.0,27416.0,10.0,0.0,290.2,11.17914725430045,1184.0,0.0
255.0,0.431003585,2.6668042188530997E-9,255.0,73.33333333333333,23.035952063914745,255.0,27416.0,10.0,0.0,291.8,11.202975795147761,1184.0,0.0
258.0,0.434881311,2.694307140991506E-9,258.0,73.64341085271317,24.235619277940927,258.0,27416.0,10.0,0.0,295.0,11.198214143335534,1184.0,0.0
261.0,0.438887547,2.722721525292016E-9,261.0,73.5632183908046,23.90670553935861,261.0,27416.0,10.0,0.0,298.4,11.274553452600928,1184.0,0.0
264.0,0.442224787,2.746391029500713E-9,264.0,73.48484848484848,23.585841878928203,264.0,27416.0,10.0,0.0,301.5,11.280514172678474,1184.0,0.0
267.0,0.445478007,2.7694646185988354E-9,267.0,73.40823970037454,23.272756708625085,267.0,27416.0,10.0,0.0,304.4,11.262721202661856,1184.0,0.0
270.0,0.448730699,2.7925344628364678E-9,270.0,73.33333333333333,22.81426189152703,270.0,27416.0,10.0,0.0,306.5,11.25487548674894,1184.0,0.0
273.0,0.452687559,2.8205986459408373E-9,273.0,72.89377289377289,21.703743895822026,273.0,27416.0,10.0,0.0,309.1,11.33475481281649,1184.0,0.0
276.0,0.455924655,2.8435578749432337E-9,276.0,72.82608695652173,21.412300683371317,276.0,27416.0,10.0,0.0,312.0,11.544118271512408,1184.0,0.0
279.0,0.459196649,2.866764619364921E-9,279.0,73.11827956989248,21.638018200202225,279.0,27416.0,10.0,0.0,314.59999999999997,11.538534472703969,1184.0,0.0
282.0,0.463174059,2.8949745541417767E-9,282.0,73.40425531914893,21.857681223675463,282.0,27416.0,10.0,0.0,316.59999999999997,11.548160026601643,1184.0,0.0
285.0,0.466445931,2.9181804332737294E-9,285.0,73.68421052631578,22.071530132341667,285.0,27416.0,10.0,0.0,319.4,11.351162446590607,1184.0,0.0
288.0,0.470321203,2.945665950321903E-9,288.0,73.26388888888889,21.283543944341876,288.0,27416.0,10.0,0.0,322.7,11.270462871299175,1184.0,0.0
291.0,0.474172221,2.9729794449338484E-9,291.0,72.85223367697594,20.52753482905241,291.0,27416.0,10.0,0.0,327.79999999999995,11.755660575040247,1184.0,0.0
294.0,0.477523443,2.9967481170201467E-9,294.0,72.44897959183673,19.650448748228605,294.0,27416.0,10.0,0.0,330.7,11.851910300781801,1184.0,0.0
297.0,0.480758821,3.019695161040872E-9,297.0,72.39057239057239,19.400317712470212,297.0,27416.0,10.0,0.0,333.70000000000005,11.837839517599672,1184.0,0.0
300.0,0.484103663,3.043418582729581E-9,300.0,72.66666666666667,20.49641264300953,300.0,27416.0,10.0,0.0,336.5,11.937103687429563,1184.0,0.0
303.0,0.488132843,3.071995698240482E-9,303.0,72.60726072607261,20.245457140138885,303.0,27416.0,10.0,0.0,341.2,12.138826595314356,1184.0,0.0
306.0,0.491547023,3.0962109023849994E-9,306.0,72.54901960784314,19.999999999999993,306.0,27416.0,10.0,0.0,343.2,12.021092573749968,1184.0,0.0
